order_no,id,orderTime,recipeOrdered
35739,296,15:13:26,8
35740,295,18:02:58,7
35741,294,14:10:51,6
35742,293,07:03:28,5
35743,292,05:05:04,4
35744,291,15:14:46,3
35745,290,12:20:47,2
35746,289,07:21:00,1
35747,288,04:27:43,0
35748,287,15:27:58,26
35749,286,08:11:40,25
35750,285,14:53:23,24
35751,284,01:22:35,23
35752,283,14:51:46,22
35753,282,01:43:16,21
35754,281,19:16:18,20
35755,280,01:13:32,19
35756,279,00:42:53,18
35757,278,12:45:39,17
35758,277,12:57:57,16
35759,276,09:24:08,15
35760,275,11:32:01,14
35761,274,04:01:56,13
35762,273,06:54:56,12
35763,272,23:36:57,11
35764,271,18:50:17,10
35765,270,00:55:51,9
35766,269,16:18:00,8
35767,268,01:04:27,7
35768,267,02:53:35,6
35769,266,11:15:32,5
35770,265,06:27:29,4
35771,264,13:21:44,3
35772,263,04:19:41,2
35773,262,09:49:13,1
35774,261,14:33:25,0
35775,260,22:36:28,26
35776,259,21:40:50,25
35777,258,11:45:40,24
35778,257,01:11:07,23
35779,256,16:17:29,22
35780,255,04:54:22,21
35781,254,18:16:00,20
35782,253,23:48:38,19
35783,252,10:30:04,18
35784,251,21:17:18,17
35785,250,00:02:41,16
35786,249,15:13:21,15
35787,248,21:44:19,14
35788,247,20:13:29,13
35789,246,23:57:48,12
35790,245,08:08:18,11
35791,244,18:37:49,10
35792,243,02:48:19,9
35793,242,15:01:04,8
35794,241,08:02:50,7
35795,240,19:13:31,6
35796,239,15:58:48,5
35797,238,17:36:34,4
35798,237,20:59:10,3
35799,236,14:42:06,2
35800,235,04:54:45,1
35801,234,09:04:50,0
35802,233,00:38:39,26
35803,232,05:01:39,25
35804,231,01:01:44,24
35805,230,02:12:31,23
35806,229,11:05:22,22
35807,228,20:08:08,21
35808,227,19:52:51,20
35809,226,00:06:13,19
35810,225,02:25:59,18
35811,224,03:36:46,17
35812,223,10:32:43,16
35813,222,07:53:20,15
35814,221,14:56:09,14
35815,220,21:20:38,13
35816,219,06:04:34,12
35817,218,09:27:42,11
35818,217,03:43:50,10
35819,216,07:45:02,9
35820,215,13:57:59,8
35821,214,12:34:42,7
35822,213,21:01:52,6
35823,212,12:05:00,5
35824,211,11:52:25,4
35825,210,20:29:04,3
35826,209,12:51:23,2
35827,208,17:30:53,1
35828,207,00:20:01,0
35829,206,06:06:03,26
35830,205,03:48:18,25
35831,204,17:34:50,24
35832,203,02:36:00,23
35833,202,15:59:22,22
35834,201,12:39:48,21
35835,200,21:16:42,20
35836,199,20:15:34,19
35837,198,14:12:12,18
35838,197,09:54:33,17
35839,196,14:52:11,16
35840,195,13:25:13,15
35841,194,18:08:15,14
35842,193,12:12:36,13
35843,192,11:26:53,12
35844,191,08:17:50,11
35845,190,17:17:55,10
35846,189,17:07:54,9
35847,188,13:19:31,8
35848,187,22:38:07,7
35849,186,06:43:44,6
35850,185,18:44:04,5
35851,184,17:48:33,4
35852,183,02:49:29,3
35853,182,20:01:31,2
35854,181,07:44:20,1
35855,180,15:12:37,0
35856,179,00:09:52,26
35857,178,22:16:05,25
35858,177,20:43:23,24
35859,176,00:48:40,23
35860,175,03:15:32,22
35861,174,23:10:01,21
35862,173,08:32:57,20
35863,172,05:10:40,19
35864,171,13:47:12,18
35865,170,04:58:15,17
35866,169,14:33:08,16
35867,168,20:46:24,15
35868,167,16:58:22,14
35869,166,22:07:25,13
35870,165,11:55:34,12
35871,164,08:38:24,11
35872,163,10:26:27,10
35873,162,05:58:30,9
35874,161,03:14:14,8
35875,160,05:16:29,7
35876,159,01:44:38,6
35877,158,03:22:13,5
35878,157,22:59:02,4
35879,156,06:15:03,3
35880,155,10:37:42,2
35881,154,01:18:30,1
35882,153,09:01:55,0
35883,152,18:20:23,26
35884,151,10:50:06,25
35885,150,17:49:14,24
35886,149,19:34:10,23
35887,148,20:14:07,22
35888,147,18:44:01,21
35889,146,16:55:48,20
35890,145,20:54:36,19
35891,144,05:41:28,18
35892,143,22:40:26,17
35893,142,06:06:16,16
35894,141,12:16:11,15
35895,140,08:00:35,14
35896,139,06:26:03,13
35897,138,10:17:05,12
35898,137,09:51:53,11
35899,136,09:09:54,10
35900,135,08:04:53,9
35901,134,14:17:08,8
35902,133,09:12:36,7
35903,132,17:47:10,6
35904,131,14:49:16,5
35905,130,12:03:57,4
35906,129,15:27:04,3
35907,128,23:51:32,2
35908,127,14:06:19,1
35909,126,10:39:48,0
35910,125,05:01:46,26
35911,124,06:29:38,25
35912,123,14:48:44,24
35913,122,21:13:27,23
35914,121,20:16:58,22
35915,120,17:45:40,21
35916,119,09:04:09,20
35917,118,08:31:29,19
35918,117,17:40:37,18
35919,116,00:46:02,17
35920,115,18:47:38,16
35921,114,18:43:52,15
35922,113,17:26:59,14
35923,112,02:49:45,13
35924,111,07:31:34,12
35925,110,15:47:01,11
35926,109,20:09:24,10
35927,108,15:47:54,9
35928,107,12:22:53,8
35929,106,20:46:12,7
35930,105,12:10:06,6
35931,104,19:33:51,5
35932,103,23:16:12,4
35933,102,10:17:02,3
35934,101,05:45:37,2
35935,100,14:33:49,1
35936,99,07:01:55,0
35937,98,13:59:07,26
35938,97,06:40:23,25
35939,96,08:28:20,24
35940,95,17:31:33,23
35941,94,19:05:23,22
35942,93,20:35:54,21
35943,92,13:36:57,20
35944,91,18:36:40,19
35945,90,20:34:03,18
35946,89,13:51:06,17
35947,88,00:29:11,16
35948,87,03:24:35,15
35949,86,04:34:56,14
35950,85,20:13:22,13
35951,84,01:49:30,12
35952,83,18:10:10,11
35953,82,17:53:19,10
35954,81,18:19:26,9
35955,80,10:11:12,8
35956,79,18:48:44,7
35957,78,11:01:30,6
35958,77,12:23:13,5
35959,76,06:59:33,4
35960,75,03:51:10,3
35961,74,07:08:04,2
35962,73,17:10:54,1
35963,72,14:18:45,0
35964,71,01:00:28,26
35965,70,19:25:02,25
35966,69,10:48:46,24
35967,68,17:58:46,23
35968,67,05:58:00,22
35969,66,10:17:41,21
35970,65,12:00:40,20
35971,64,01:22:36,19
35972,63,16:53:31,18
35973,62,10:01:02,17
35974,61,05:23:50,16
35975,60,20:32:10,15
35976,59,08:57:17,14
35977,58,07:17:59,13
35978,57,03:55:35,12
35979,56,20:44:36,11
35980,55,03:50:33,10
35981,54,20:44:33,9
35982,53,15:23:28,8
35983,52,08:50:11,7
35984,51,21:31:39,6
35985,50,18:47:51,5
35986,49,06:11:01,4
35987,48,01:35:43,3
35988,47,01:43:45,2
35989,46,13:54:53,1
35990,45,07:01:25,0
35991,44,00:32:26,26
35992,43,11:14:20,25
35993,42,13:23:56,24
35994,41,12:22:21,23
35995,40,12:47:29,22
35996,39,02:50:16,21
35997,38,04:41:11,20
35998,37,12:37:42,19
35999,36,02:39:58,18
36000,35,18:34:24,17
36001,34,14:33:04,16
36002,33,23:52:47,15
36003,32,15:02:03,14
36004,31,08:40:00,13
36005,30,13:58:15,12
36006,29,14:26:58,11
36007,28,00:31:35,10
36008,27,11:54:02,9
36009,26,21:59:39,8
36010,25,06:52:56,7
36011,24,20:09:26,6
36012,23,19:12:36,5
36013,22,17:11:57,4
36014,21,03:22:03,3
36015,20,06:32:58,2
36016,19,16:44:23,1
36017,18,10:07:00,0
36018,17,03:31:19,26
36019,16,05:24:02,25
36020,15,01:04:30,24
36021,14,18:26:32,23
36022,13,02:24:01,22
36023,12,23:37:18,21
36024,11,21:28:40,20
36025,10,07:45:48,19
36026,9,10:26:10,18
36027,8,04:06:48,17
36028,7,06:03:09,16
36029,6,21:17:06,15
36030,5,01:09:19,14
36031,4,11:58:00,13
36032,3,09:07:57,12
36033,2,08:34:32,11
36034,1,13:52:54,10
36035,0,11:51:44,9
36036,-1,11:50:56,8
36037,999,11:38:56,7
36038,998,21:08:52,6
36039,997,22:16:52,5
36040,996,05:40:54,4
36041,995,14:21:48,3
36042,994,14:10:30,2
36043,993,16:27:56,1
36044,992,06:20:37,0
36045,991,15:37:48,26
36046,990,23:00:42,25
36047,989,14:48:00,24
36048,988,11:35:06,23
36049,987,16:22:58,22
36050,986,02:12:36,21
36051,985,05:37:39,20
36052,984,11:03:37,19
36053,983,12:05:46,18
36054,982,23:46:38,17
36055,981,00:08:16,16
36056,980,07:51:31,15
36057,979,23:57:19,14
36058,978,17:56:57,13
36059,977,18:49:26,12
36060,976,18:50:19,11
36061,975,08:12:25,10
36062,974,02:45:09,9
36063,973,08:23:34,8
36064,972,00:54:11,7
36065,971,10:50:48,6
36066,970,09:54:54,5
36067,969,08:35:11,4
36068,968,00:50:26,3
36069,967,07:36:28,2
36070,966,12:47:57,1
36071,965,20:34:44,0
36072,964,07:50:11,26
36073,963,08:17:46,25
36074,962,23:04:01,24
36075,961,15:40:55,23
36076,960,05:42:40,22
36077,959,22:11:54,21
36078,958,18:35:35,20
36079,957,11:20:20,19
36080,956,14:50:46,18
36081,955,01:07:50,17
36082,954,21:12:23,16
36083,953,17:25:05,15
36084,952,09:08:24,14
36085,951,01:11:14,13
36086,950,19:56:06,12
36087,949,13:19:34,11
36088,948,23:18:46,10
36089,947,17:41:46,9
36090,946,20:15:25,8
36091,945,23:46:31,7
36092,944,06:18:37,6
36093,943,02:45:09,5
36094,942,20:57:57,4
36095,941,14:38:23,3
36096,940,19:40:00,2
36097,939,02:01:09,1
36098,938,06:33:05,0
36099,937,18:54:37,26
36100,936,09:34:43,25
36101,935,00:05:39,24
36102,934,20:19:13,23
36103,933,07:49:34,22
36104,932,06:33:22,21
36105,931,01:01:14,20
36106,930,08:15:49,19
36107,929,13:03:56,18
36108,928,22:39:55,17
36109,927,16:36:32,16
36110,926,07:00:46,15
36111,925,12:12:12,14
36112,924,14:25:17,13
36113,923,14:43:01,12
36114,922,01:51:15,11
36115,921,20:26:32,10
36116,920,03:39:58,9
36117,919,16:46:41,8
36118,918,10:10:42,7
36119,917,22:45:27,6
36120,916,00:01:30,5
36121,915,13:34:23,4
36122,914,08:44:28,3
36123,913,18:23:59,2
36124,912,15:56:09,1
36125,911,00:22:32,0
36126,910,05:45:48,26
36127,909,22:35:49,25
36128,908,23:27:34,24
36129,907,22:58:28,23
36130,906,19:13:21,22
36131,905,12:01:26,21
36132,904,21:16:22,20
36133,903,00:07:48,19
36134,902,17:25:20,18
36135,901,03:25:25,17
36136,900,02:48:49,16
36137,899,14:37:10,15
36138,898,02:13:07,14
36139,897,23:29:46,13
36140,896,02:54:30,12
36141,895,22:28:31,11
36142,894,07:33:56,10
36143,893,09:32:30,9
36144,892,07:57:58,8
36145,891,06:07:34,7
36146,890,08:56:34,6
36147,889,19:47:01,5
36148,888,00:45:26,4
36149,887,07:39:28,3
36150,886,22:53:45,2
36151,885,02:43:37,1
36152,884,03:32:18,0
36153,883,23:54:42,26
36154,882,07:30:35,25
36155,881,19:01:54,24
36156,880,10:44:59,23
36157,879,20:43:40,22
36158,878,21:19:41,21
36159,877,06:11:29,20
36160,876,03:52:31,19
36161,875,12:26:26,18
36162,874,12:05:20,17
36163,873,04:34:20,16
36164,872,06:10:10,15
36165,871,10:50:02,14
36166,870,01:03:33,13
36167,869,16:38:17,12
36168,868,14:06:32,11
36169,867,04:27:20,10
36170,866,10:12:16,9
36171,865,06:53:18,8
36172,864,22:21:15,7
36173,863,01:31:20,6
36174,862,00:08:01,5
36175,861,19:16:03,4
36176,860,17:33:21,3
36177,859,10:47:42,2
36178,858,14:30:30,1
36179,857,22:10:24,0
36180,856,05:07:37,26
36181,855,17:28:42,25
36182,854,00:07:56,24
36183,853,17:40:29,23
36184,852,23:30:08,22
36185,851,05:37:20,21
36186,850,21:49:43,20
36187,849,12:26:41,19
36188,848,08:22:28,18
36189,847,10:51:20,17
36190,846,00:11:20,16
36191,845,00:37:08,15
36192,844,04:00:05,14
36193,843,08:16:01,13
36194,842,14:17:32,12
36195,841,00:25:19,11
36196,840,15:41:25,10
36197,839,10:14:10,9
36198,838,10:40:07,8
36199,837,02:13:54,7
36200,836,17:11:55,6
36201,835,00:51:27,5
36202,834,23:49:32,4
36203,833,08:48:08,3
36204,832,12:27:56,2
36205,831,22:26:59,1
36206,830,10:01:40,0
36207,829,11:21:04,26
36208,828,18:01:30,25
36209,827,16:14:27,24
36210,826,16:18:23,23
36211,825,19:40:47,22
36212,824,00:45:54,21
36213,823,16:47:15,20
36214,822,20:56:08,19
36215,821,00:41:42,18
36216,820,21:55:22,17
36217,819,14:41:20,16
36218,818,04:28:48,15
36219,817,00:19:30,14
36220,816,16:16:16,13
36221,815,15:24:38,12
36222,814,03:21:04,11
36223,813,19:35:33,10
36224,812,09:22:56,9
36225,811,11:51:32,8
36226,810,11:13:43,7
36227,809,00:17:54,6
36228,808,14:55:41,5
36229,807,04:42:22,4
36230,806,17:02:45,3
36231,805,03:25:34,2
36232,804,04:33:10,1
36233,803,08:24:10,0
36234,802,21:31:11,26
36235,801,05:01:27,25
36236,800,23:11:48,24
36237,799,01:40:07,23
36238,798,10:35:06,22
36239,797,23:11:03,21
36240,796,13:12:11,20
36241,795,16:48:11,19
36242,794,01:10:25,18
36243,793,10:15:42,17
36244,792,03:28:11,16
36245,791,14:34:19,15
36246,790,10:17:01,14
36247,789,03:26:50,13
36248,788,02:57:34,12
36249,787,18:15:01,11
36250,786,23:23:02,10
36251,785,04:44:19,9
36252,784,03:59:36,8
36253,783,11:20:19,7
36254,782,09:21:51,6
36255,781,22:33:35,5
36256,780,09:33:27,4
36257,779,14:00:00,3
36258,778,02:04:34,2
36259,777,16:28:13,1
36260,776,03:35:02,0
36261,775,03:05:19,26
36262,774,06:42:06,25
36263,773,06:54:55,24
36264,772,06:26:04,23
36265,771,09:42:31,22
36266,770,18:35:45,21
36267,769,15:50:16,20
36268,768,05:32:46,19
36269,767,13:28:09,18
36270,766,02:35:03,17
36271,765,10:27:12,16
36272,764,11:32:08,15
36273,763,23:12:18,14
36274,762,03:37:24,13
36275,761,00:24:50,12
36276,760,11:31:33,11
36277,759,02:00:39,10
36278,758,22:52:15,9
36279,757,12:57:11,8
36280,756,17:32:57,7
36281,755,21:12:21,6
36282,754,08:54:56,5
36283,753,17:32:24,4
36284,752,07:25:32,3
36285,751,20:15:35,2
36286,750,04:54:45,1
36287,749,02:11:38,0
36288,748,01:09:54,26
36289,747,19:43:29,25
36290,746,19:03:35,24
36291,745,22:35:56,23
36292,744,13:04:04,22
36293,743,23:29:08,21
36294,742,12:32:28,20
36295,741,21:07:58,19
36296,740,15:57:10,18
36297,739,16:24:14,17
36298,738,18:57:34,16
36299,737,13:51:17,15
36300,736,08:49:53,14
36301,735,02:40:59,13
36302,734,14:25:41,12
36303,733,02:05:16,11
36304,732,01:14:35,10
36305,731,11:37:08,9
36306,730,12:14:33,8
36307,729,14:07:08,7
36308,728,04:17:26,6
36309,727,11:58:15,5
36310,726,02:51:01,4
36311,725,21:01:39,3
36312,724,14:41:33,2
36313,723,03:09:39,1
36314,722,02:15:55,0
36315,721,03:51:39,26
36316,720,08:32:39,25
36317,719,02:05:48,24
36318,718,00:34:50,23
36319,717,08:34:58,22
36320,716,14:38:08,21
36321,715,07:06:37,20
36322,714,16:42:47,19
36323,713,22:43:58,18
36324,712,16:58:50,17
36325,711,12:52:31,16
36326,710,21:41:07,15
36327,709,19:29:24,14
36328,708,02:48:21,13
36329,707,08:16:01,12
36330,706,05:43:03,11
36331,705,08:06:08,10
36332,704,13:09:09,9
36333,703,15:47:02,8
36334,702,20:35:42,7
36335,701,05:04:18,6
36336,700,00:09:18,5
36337,699,05:09:34,4
36338,698,01:01:45,3
36339,697,21:06:50,2
36340,696,10:39:56,1
36341,695,03:46:16,0
36342,694,17:31:29,26
36343,693,01:55:35,25
36344,692,13:16:59,24
36345,691,03:00:46,23
36346,690,10:46:33,22
36347,689,09:33:17,21
36348,688,09:25:32,20
36349,687,21:16:15,19
36350,686,16:41:27,18
36351,685,17:03:21,17
36352,684,21:56:35,16
36353,683,23:59:45,15
36354,682,00:32:19,14
36355,681,18:23:28,13
36356,680,16:06:18,12
36357,679,17:32:00,11
36358,678,04:32:02,10
36359,677,03:49:34,9
36360,676,01:45:28,8
36361,675,01:56:13,7
36362,674,08:32:56,6
36363,673,06:24:12,5
36364,672,09:05:06,4
36365,671,13:12:47,3
36366,670,04:13:07,2
36367,669,09:36:23,1
36368,668,09:34:52,0
36369,667,03:25:42,26
36370,666,23:23:38,25
36371,665,20:18:40,24
36372,664,21:30:00,23
36373,663,06:30:23,22
36374,662,14:39:24,21
36375,661,11:41:22,20
36376,660,10:33:20,19
36377,659,14:31:27,18
36378,658,02:46:59,17
36379,657,15:52:58,16
36380,656,17:34:12,15
36381,655,17:02:37,14
36382,654,16:56:11,13
36383,653,14:45:41,12
36384,652,14:23:05,11
36385,651,19:04:06,10
36386,650,21:44:37,9
36387,649,08:52:16,8
36388,648,10:52:42,7
36389,647,06:04:22,6
36390,646,22:02:57,5
36391,645,00:22:52,4
36392,644,02:37:20,3
36393,643,19:38:34,2
36394,642,13:24:33,1
36395,641,05:51:23,0
36396,640,14:24:51,26
36397,639,09:23:01,25
36398,638,08:19:17,24
36399,637,19:59:33,23
36400,636,23:05:38,22
36401,635,19:16:15,21
36402,634,22:28:29,20
36403,633,00:17:03,19
36404,632,07:55:51,18
36405,631,23:38:19,17
36406,630,05:59:18,16
36407,629,07:37:46,15
36408,628,14:19:22,14
36409,627,22:22:52,13
36410,626,14:12:23,12
36411,625,14:06:02,11
36412,624,11:51:44,10
36413,623,17:18:22,9
36414,622,20:47:14,8
36415,621,06:28:45,7
36416,620,02:30:38,6
36417,619,10:46:19,5
36418,618,15:04:04,4
36419,617,14:53:39,3
36420,616,18:09:19,2
36421,615,03:21:13,1
36422,614,00:43:32,0
36423,613,14:15:30,26
36424,612,09:23:28,25
36425,611,19:05:06,24
36426,610,15:59:27,23
36427,609,15:17:58,22
36428,608,01:01:19,21
36429,607,05:19:34,20
36430,606,01:16:27,19
36431,605,21:37:46,18
36432,604,05:44:39,17
36433,603,20:07:21,16
36434,602,17:02:39,15
36435,601,04:25:39,14
36436,600,02:19:18,13
36437,599,03:07:56,12
36438,598,05:30:04,11
36439,597,18:31:24,10
36440,596,08:23:30,9
36441,595,06:03:02,8
36442,594,14:32:06,7
36443,593,09:10:47,6
36444,592,12:45:37,5
36445,591,09:14:38,4
36446,590,23:48:15,3
36447,589,07:53:26,2
36448,588,12:50:51,1
36449,587,14:29:39,0
36450,586,20:25:35,26
36451,585,15:40:09,25
36452,584,03:22:16,24
36453,583,16:02:31,23
36454,582,10:30:50,22
36455,581,10:24:44,21
36456,580,09:07:12,20
36457,579,23:55:03,19
36458,578,01:56:15,18
36459,577,08:47:49,17
36460,576,13:35:55,16
36461,575,20:14:49,15
36462,574,22:45:45,14
36463,573,00:33:14,13
36464,572,18:11:14,12
36465,571,12:12:36,11
36466,570,05:58:40,10
36467,569,16:53:18,9
36468,568,19:59:19,8
36469,567,05:29:07,7
36470,566,21:52:02,6
36471,565,22:38:18,5
36472,564,02:31:52,4
36473,563,17:43:50,3
36474,562,18:34:09,2
36475,561,13:27:08,1
36476,560,11:55:01,0
36477,559,14:05:12,26
36478,558,07:26:31,25
36479,557,08:48:02,24
36480,556,10:37:52,23
36481,555,00:54:15,22
36482,554,03:41:16,21
36483,553,16:03:24,20
36484,552,18:47:11,19
36485,551,22:44:17,18
36486,550,06:31:27,17
36487,549,19:52:26,16
36488,548,13:42:53,15
36489,547,17:50:45,14
36490,546,00:18:04,13
36491,545,17:46:43,12
36492,544,21:44:54,11
36493,543,08:16:58,10
36494,542,04:51:45,9
36495,541,23:40:12,8
36496,540,21:15:04,7
36497,539,04:19:41,6
36498,538,19:39:12,5
36499,537,09:47:09,4
36500,536,00:21:50,3
36501,535,22:51:35,2
36502,534,08:39:28,1
36503,533,14:30:53,0
36504,532,21:40:54,26
36505,531,03:52:25,25
36506,530,21:50:45,24
36507,529,04:09:38,23
36508,528,00:19:51,22
36509,527,08:24:43,21
36510,526,17:59:23,20
36511,525,22:10:39,19
36512,524,06:12:48,18
36513,523,09:08:29,17
36514,522,18:34:22,16
36515,521,13:35:11,15
36516,520,19:08:27,14
36517,519,23:57:48,13
36518,518,11:00:53,12
36519,517,09:20:37,11
36520,516,09:43:32,10
36521,515,08:44:33,9
36522,514,09:59:38,8
36523,513,13:17:33,7
36524,512,15:03:36,6
36525,511,00:38:16,5
36526,510,03:58:12,4
36527,509,04:12:52,3
36528,508,09:50:50,2
36529,507,01:36:55,1
36530,506,22:38:56,0
36531,505,10:20:21,26
36532,504,09:46:15,25
36533,503,12:03:14,24
36534,502,03:58:45,23
36535,501,22:06:48,22
36536,500,14:53:50,21
36537,499,22:28:44,20
36538,498,08:39:27,19
36539,497,14:51:41,18
36540,496,18:12:18,17
36541,495,17:59:41,16
36542,494,08:02:30,15
36543,493,14:49:07,14
36544,492,14:46:59,13
36545,491,01:25:38,12
36546,490,19:56:20,11
36547,489,16:13:24,10
36548,488,00:10:58,9
36549,487,03:46:46,8
36550,486,01:29:31,7
36551,485,04:51:21,6
36552,484,13:46:37,5
36553,483,10:28:05,4
36554,482,19:37:59,3
36555,481,07:06:32,2
36556,480,08:52:28,1
36557,479,07:41:06,0
36558,478,02:14:37,26
36559,477,07:02:40,25
36560,476,01:19:15,24
36561,475,16:08:44,23
36562,474,09:20:52,22
36563,473,14:55:38,21
36564,472,09:33:01,20
36565,471,02:07:40,19
36566,470,15:53:37,18
36567,469,12:17:13,17
36568,468,20:51:18,16
36569,467,06:52:38,15
36570,466,22:27:13,14
36571,465,22:38:03,13
36572,464,21:39:56,12
36573,463,06:25:55,11
36574,462,03:21:17,10
36575,461,16:08:52,9
36576,460,15:26:30,8
36577,459,19:14:31,7
36578,458,01:50:12,6
36579,457,00:37:07,5
36580,456,16:33:47,4
36581,455,20:21:08,3
36582,454,22:09:06,2
36583,453,17:26:59,1
36584,452,12:54:29,0
36585,451,21:23:05,26
36586,450,01:13:34,25
36587,449,10:32:16,24
36588,448,00:23:51,23
36589,447,00:32:18,22
36590,446,00:25:56,21
36591,445,22:38:35,20
36592,444,04:39:52,19
36593,443,02:56:40,18
36594,442,03:33:11,17
36595,441,12:27:59,16
36596,440,04:27:06,15
36597,439,09:53:09,14
36598,438,18:57:08,13
36599,437,21:51:30,12
36600,436,04:06:04,11
36601,435,21:01:57,10
36602,434,05:32:52,9
36603,433,07:45:27,8
36604,432,19:28:00,7
36605,431,07:09:39,6
36606,430,13:00:34,5
36607,429,17:13:49,4
36608,428,22:34:08,3
36609,427,19:38:39,2
36610,426,19:52:52,1
36611,425,02:36:18,0
36612,424,16:26:14,26
36613,423,04:57:49,25
36614,422,12:51:47,24
36615,421,08:21:11,23
36616,420,15:01:01,22
36617,419,14:09:34,21
36618,418,10:23:29,20
36619,417,10:30:18,19
36620,416,14:20:38,18
36621,415,06:25:59,17
36622,414,03:49:12,16
36623,413,12:38:39,15
36624,412,15:29:53,14
36625,411,08:29:33,13
36626,410,16:40:33,12
36627,409,13:25:33,11
36628,408,08:47:31,10
36629,407,13:15:03,9
36630,406,10:50:48,8
36631,405,14:44:05,7
36632,404,16:18:01,6
36633,403,03:31:49,5
36634,402,19:25:36,4
36635,401,05:14:06,3
36636,400,19:57:50,2
36637,399,18:58:37,1
36638,398,19:37:38,0
36639,397,06:41:12,26
36640,396,04:59:13,25
36641,395,03:12:28,24
36642,394,00:04:00,23
36643,393,18:08:08,22
36644,392,05:35:43,21
36645,391,03:01:30,20
36646,390,18:40:31,19
36647,389,15:04:24,18
36648,388,07:20:47,17
36649,387,20:22:30,16
36650,386,05:51:25,15
36651,385,11:19:29,14
36652,384,22:18:26,13
36653,383,10:31:48,12
36654,382,07:05:29,11
36655,381,13:52:57,10
36656,380,08:22:21,9
36657,379,12:33:41,8
36658,378,00:02:40,7
36659,377,10:03:50,6
36660,376,15:37:57,5
36661,375,01:27:34,4
36662,374,20:04:06,3
36663,373,20:23:38,2
36664,372,20:50:52,1
36665,371,16:10:37,0
36666,370,13:33:22,26
36667,369,21:00:03,25
36668,368,17:46:15,24
36669,367,05:06:05,23
36670,366,13:37:03,22
36671,365,14:17:49,21
36672,364,19:16:45,20
36673,363,19:14:42,19
36674,362,10:55:22,18
36675,361,21:06:59,17
36676,360,23:56:01,16
36677,359,15:05:08,15
36678,358,02:08:10,14
36679,357,06:56:30,13
36680,356,00:30:06,12
36681,355,19:35:59,11
36682,354,19:26:42,10
36683,353,08:53:33,9
36684,352,03:21:54,8
36685,351,08:31:06,7
36686,350,14:42:36,6
36687,349,13:32:32,5
36688,348,11:10:29,4
36689,347,03:29:09,3
36690,346,00:46:18,2
36691,345,05:25:21,1
36692,344,00:16:08,0
36693,343,07:42:13,26
36694,342,19:30:51,25
36695,341,01:43:52,24
36696,340,15:02:41,23
36697,339,19:30:47,22
36698,338,07:57:24,21
36699,337,08:02:30,20
36700,336,00:08:31,19
36701,335,06:37:43,18
36702,334,14:45:41,17
36703,333,01:45:24,16
36704,332,14:42:09,15
36705,331,14:23:49,14
36706,330,19:00:12,13
36707,329,11:52:33,12
36708,328,05:48:45,11
36709,327,12:38:34,10
36710,326,07:31:29,9
36711,325,06:19:32,8
36712,324,08:42:33,7
36713,323,03:38:49,6
36714,322,03:09:39,5
36715,321,14:43:59,4
36716,320,15:14:16,3
36717,319,07:09:04,2
36718,318,12:06:05,1
36719,317,01:15:29,0
36720,316,04:03:27,26
36721,315,14:56:18,25
36722,314,14:10:30,24
36723,313,16:15:49,23
36724,312,22:30:27,22
36725,311,08:46:45,21
36726,310,21:06:34,20
36727,309,08:54:49,19
36728,308,21:10:55,18
36729,307,23:04:33,17
36730,306,05:02:32,16
36731,305,06:47:27,15
36732,304,22:58:02,14
36733,303,06:06:11,13
36734,302,08:11:27,12
36735,301,06:35:09,11
36736,300,14:32:48,10
36737,299,02:15:57,9
36738,298,05:42:05,8
36739,297,20:55:08,7
36740,296,09:12:32,6
36741,295,22:24:20,5
36742,294,17:57:51,4
36743,293,23:10:53,3
36744,292,18:57:05,2
36745,291,07:46:38,1
36746,290,18:28:07,0
36747,289,19:42:06,26
36748,288,13:22:32,25
36749,287,07:49:41,24
36750,286,21:25:38,23
36751,285,00:14:10,22
36752,284,01:53:03,21
36753,283,03:14:26,20
36754,282,09:42:56,19
36755,281,17:28:15,18
36756,280,09:18:47,17
36757,279,11:15:16,16
36758,278,06:19:07,15
36759,277,22:38:28,14
36760,276,18:48:40,13
36761,275,13:21:07,12
36762,274,13:47:04,11
36763,273,11:09:27,10
36764,272,00:44:04,9
36765,271,03:04:23,8
36766,270,14:11:45,7
36767,269,19:26:06,6
36768,268,13:23:00,5
36769,267,15:58:57,4
36770,266,14:49:48,3
36771,265,16:39:01,2
36772,264,08:53:27,1
36773,263,20:08:02,0
36774,262,00:31:33,26
36775,261,02:43:31,25
36776,260,17:11:39,24
36777,259,01:24:47,23
36778,258,22:50:23,22
36779,257,03:13:39,21
36780,256,10:07:24,20
36781,255,02:12:22,19
36782,254,13:12:08,18
36783,253,20:25:15,17
36784,252,03:37:16,16
36785,251,06:14:48,15
36786,250,21:31:38,14
36787,249,14:52:50,13
36788,248,19:34:50,12
36789,247,01:44:44,11
36790,246,19:46:42,10
36791,245,05:05:23,9
36792,244,20:21:56,8
36793,243,15:30:04,7
36794,242,21:21:44,6
36795,241,19:27:20,5
36796,240,18:01:08,4
36797,239,03:50:17,3
36798,238,18:19:02,2
36799,237,23:58:57,1
36800,236,16:26:03,0
36801,235,21:36:29,26
36802,234,07:56:36,25
36803,233,23:10:15,24
36804,232,14:23:15,23
36805,231,14:26:16,22
36806,230,03:16:50,21
36807,229,18:59:35,20
36808,228,04:10:53,19
36809,227,10:15:15,18
36810,226,06:15:10,17
36811,225,07:56:04,16
36812,224,14:19:05,15
36813,223,09:35:11,14
